i,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
583,11.143743139,3284.6568581,5.8353303097,106.03877554,13.145091247,6570.5131069,43.23258985,14.974353323,3298.1149275,215.12895547,26284.317896
584,6.3743526291,1.7729005332,13.379373615,43.807590468,4.7220915538,5.6029310289,12.429235842,10.232082263,9.9013200711,214.50820038,12.973195377
585,18.998249071,2.5187123144,6.1485400801,52.314332205,16.243437871,5.1772025329,0.0024258776,15.233480929,19.039002462,277.9416551,40.454069828
586,8.4502930359,0.0135292185,11.035702529,160.23119192,6.1971669197,2.599724328,3.0416553175,11.872173251,11.6718114,131.28765646,12.874772441
587,8.1486280828,0.7029444281,5.106730871,124.08327088,1.7171889925,3.4202354589,0.0330823969,11.285631281,17.481368291,417.06177819,43.140013215
588,12.435751548,0.2351682767,6.4070882096,64.621248054,10.194195002,1.3362870597,433.23142403,13.693148309,13.333603894,212.23854052,11.691012624
589,14.057069685,4.5257458985,14.852766734,160.00618789,15.179500731,9.3154945805,0.1174494585,12.749180452,19.768647055,375.42190113,62.863764442
590,2.6275356447,16.642115855,14.733878472,110.75389278,-0.53248695,36.16088041,0.3286288234,10.534728911,25.997920688,249.15720227,135.87977522
591,8.3583076084,36.115189466,11.651837,106.29398161,11.707899335,72.510434979,0.0033672058,15.817830554,49.541130085,96.056067086,288.31708078
592,10.332316556,1.8903327917,5.36793564,24.761381982,11.97107061,5.1685475421,0.1447441606,17.05005062,16.52687482,205.49080683,19.360684394
593,13.91714447,21.742699558,11.673066498,55.87400665,11.290742639,43.581654669,0.0869881,12.3325011,33.141233121,215.07564003,182.16693432
594,4.9320684625,0.0126446528,5.4454266282,186.81244621,11.780244536,0.2374536448,0.2614660747,12.698185073,10.889559407,224.75128857,0.5780880433
595,6.9141239757,0.0382400561,7.7893776227,5.9479430473,0.0029945962,1.0148227281,9.3895260003,10.973763496,11.394153069,262.18583065,17.374863859
596,8.5364502287,4.6575702612,12.189984372,90.534504348,6.4768689121,10.666533545,7.9289477828,16.879693724,19.313031,-31.9030544,42.563401111
597,3.8050727464,36.697251845,13.996061175,127.68731239,7.7417005186,75.269106348,2.0365094533,11.652762596,49.212179274,442.22953891,305.17003836
598,10.67459944,0.317642433,8.8750780345,106.72589049,11.508891292,2.207141252,69.307041557,17.815252136,14.824010054,296.11550366,1.9596486047
599,11.101209301,1.2109183344,14.05501814,138.0456215,7.9272338964,3.6571321417,0.0079838946,12.562724975,11.727355841,89.83256615,9.0862582698
600,6.7544304742,23.291771723,8.5523376491,62.325048893,5.5185089448,47.527696384,0.321226142,10.0199087,36.670396693,87.278711202,217.08302716
601,7.2784528428,105.85527811,6.2420233857,90.858413623,8.2115059428,212.98207183,0.0028850803,16.035856533,120.27771535,2.0375782785,853.06783449
602,2.4756046377,1.8432886899,7.2454923029,144.51941889,1.58456638,4.687193649,0.0407883757,13.782028695,18.99298645,181.49612931,41.104092747
603,14.548686434,2.2488562257,10.41245424,66.945472369,11.638704908,4.9297800847,54.643813916,13.184047771,16.809671344,164.41903168,39.443446711
604,0.7890220521,5.9405519293,13.627738975,51.241340983,1.044748692,11.976496312,6.2787779755,10.002820697,20.555587292,210.97306694,77.15041244
605,6.49334013,0.1330991345,10.386775134,123.68105405,2.9789771599,0.4407831734,0.0461455572,17.477591444,16.393563612,226.90825838,13.23715014
606,14.450087897,8.2159456283,5.9780378085,6.3495815075,11.718365724,19.144311492,0.0219282337,14.488373393,22.448333874,266.75767039,78.361590709
607,-3.031240542,9.787006441,6.1800370231,135.4387044,-5.648491258,21.119433724,0.1199204227,12.69538241,24.385027171,178.1798927,101.37458928
608,11.972902601,2.0315715813,5.6146041772,144.28795628,13.986009635,5.3819632046,0.0108008902,15.645763653,15.890623434,145.21574424,20.984921661
609,8.8359691756,0.7431597763,12.429148242,70.947007753,8.6469455644,1.7898609059,0.0359916152,12.628433568,13.345799365,199.01120484,14.823059369
610,6.0226662433,3.7694765471,5.7147365486,69.133021977,4.2981518802,7.6659022227,0.001637964,15.251439481,17.138542853,258.74639622,35.986338794
611,9.8502368368,0.4676868571,9.6857920451,125.45373594,9.4445136016,1.470425457,42.060073854,12.61954447,10.734644176,310.10760483,1.4786233712
612,9.0518718616,0.0118374854,13.836071644,73.014028067,9.1877461436,0.2462998277,0.3930656313,11.253949673,10.649327139,247.36266545,9.809729467
613,13.956361515,0.7579256576,8.9473974351,63.03694883,16.281222995,3.3488352336,0.0099819362,17.379818272,17.561338656,298.0657426,26.495642642
614,7.8558333923,0.0615744855,7.2858366753,148.1097634,10.085195062,0.2478124006,1928.6957611,10.078305941,14.424751069,295.16438055,37.991056993
615,6.1590165247,2.2721369886,14.115427094,216.83913711,5.0574465054,6.3098320299,0.0309674626,12.348493551,16.221387359,159.33299855,34.876003026
616,7.6686653718,0.1183864678,8.2823901173,79.93153963,11.26886454,0.2750093489,0.0009594942,12.099944097,7.931465921,253.19340269,-3.511235285
617,9.906649532,0.0141205604,9.2900988666,27.567126101,14.942414173,0.8674064806,1.341188008,15.594531699,14.536764627,179.09327442,16.98086151
618,12.762165325,0.4593910269,7.2264017361,43.741641142,15.22558715,1.1795514332,235.55011165,17.446766935,19.576774226,158.3849649,30.135402289
619,-0.988029506,0.0022506243,13.912790426,79.148052471,2.9522514461,5.487724075,797.29048466,11.394922946,15.363150304,187.92097065,30.647745617
620,16.95972787,0.4299812227,5.8923660875,118.93844019,21.983876691,4.7742161481,0.1107348261,14.944579212,18.263642209,175.34159641,34.642830435
621,18.632712007,9.3989891305,14.728471218,121.11460739,19.20580267,21.53894534,1.9505839099,11.359959242,20.200308874,198.76598139,85.730807491
622,5.6099724973,0.2496888019,7.8371249013,61.205304646,2.255374539,0.909136662,0.0020604353,17.643263746,17.07049032,203.78216677,15.725722051
623,10.409302963,19.324358702,12.504980088,60.340120127,9.8345056115,40.59966543,21.67456294,10.69691106,28.826491599,353.66281745,155.27055162
624,9.1617202332,55.137447812,8.161560969,163.9884018,9.0226057319,111.06636698,32.05763195,16.497855856,71.483859398,285.5698135,458.00783626
625,9.3040138351,0.6776102889,10.726215237,42.588816894,13.736907363,1.4358950992,0.1961596099,13.504685385,13.189749796,176.87829871,14.620480782
626,15.708325029,0.037859771,6.689951416,189.51813435,12.064614369,1.7406942599,1.8990711632,17.983084511,16.680421586,210.43443413,13.815253634
627,4.7879527736,15.714896877,7.3816007852,182.19142072,3.0776231501,32.585976656,13.654776873,11.473843449,25.136855932,309.72931858,125.15006329
628,2.2679730837,30.103805811,14.853675961,95.797645695,3.1084426001,61.483035308,860.55994861,16.487893327,45.922269743,221.88607561,253.81030799
629,10.258880961,128.04034841,6.9659865005,55.625532969,12.423181388,257.30847594,0.3565609221,10.588713665,138.64733699,62.889374199,1035.8747729
630,11.086726919,12.132326559,13.238685065,87.931675555,8.1166948418,24.363261917,2.1420350594,14.346029652,25.076591883,225.46731917,105.54805491
631,14.251345745,14.849213185,13.691254048,108.19171455,12.234473262,32.838427669,0.0036778675,13.441702401,26.216680737,197.44594414,126.19210732
632,-0.348701683,0.7140485007,13.849187577,132.57230598,-2.677972967,1.8416499492,0.1129068508,12.844240071,8.8730382385,135.10160673,-3.303729151
633,13.580876,0.0388232393,12.253388454,119.11063175,11.829403858,0.081953164,1.5430297247,13.340868218,12.205109254,197.82933704,4.2488050225
634,7.642559966,0.0220035843,5.5535170485,131.45605969,12.125379851,0.0926979533,0.7117890295,15.960505041,14.59276664,418.65203114,9.454012712
635,9.6131523912,0.0315883281,11.656420723,159.63050401,9.6907304277,0.7796827056,0.0221962597,17.036087717,18.030214073,294.61139931,18.397618187
636,11.293391446,0.1358256881,10.988169907,183.0168543,14.350256919,0.3573952439,79.28269301,16.349447462,16.311484295,189.9902177,18.740340723
637,6.8353369922,0.0000554024,14.090362507,160.99367179,13.816204215,0.7152488514,0.0985024731,14.734719726,15.708448572,271.11459518,21.43541568
638,9.1362977647,20.447253244,7.9186718971,82.426229967,6.4546735216,41.757223689,0.0583126138,10.540213477,29.849047496,145.14148605,169.48305078
639,13.171423438,1.9583417792,5.6935452766,70.773879365,12.912057359,5.7254894304,1.3661988499,15.995589933,20.507030048,225.63947566,44.001183542
640,6.6367169494,12.576208279,12.235856688,-43.47557284,5.6780950601,25.30155603,0.1470762566,15.439316912,28.249724468,158.0844649,120.11238987
641,10.972363782,42.288186217,9.430786797,98.724210606,4.6302820637,87.093992442,11.401744119,13.760591229,54.043362279,131.98569315,341.31340105
642,10.022730303,0.0908834837,10.586420757,95.032197158,10.926635349,1.1088129446,0.00051395,16.104883432,15.700796573,232.84238201,11.474260827
643,6.703389563,7.2465516095,12.768501811,149.84938909,9.0068410992,14.878496285,0.0841458325,13.23724628,20.219254351,240.03720978,65.583632904
644,16.534756233,0.0505561578,14.212267613,95.829112463,17.34888757,0.8143109443,0.5179519827,15.852605241,16.017905495,94.975671729,21.629246576
645,7.4485064966,65.575579901,9.3736511769,57.338350825,10.721513844,132.41984303,0.0595243507,13.772533568,77.916946642,267.81713067,531.35060678
646,19.637467762,6.1206627773,11.083172795,75.327789088,25.333326648,15.146959847,0.0072226117,16.324016838,19.636197234,172.42696443,47.867934766
647,12.636916594,58.742721433,7.5403732679,160.96281818,11.888938589,118.10248589,3.0976405336,16.536781448,71.129009874,216.643603,456.19132678
648,18.155780215,1.4378927572,11.904597849,67.743314612,21.883578727,3.9885575646,0.0418119253,12.21073391,13.345548506,92.715468424,25.097785868
649,7.3176008926,35.727781006,7.5660710235,145.15366668,5.5394111692,72.457351391,0.7104751612,15.646036911,51.058183826,270.09725537,307.23331769
650,20.937238361,25.035602665,8.9870387288,122.01526948,20.167727866,50.744828905,0.0043327392,17.877936374,42.558673548,220.32816824,210.97070365
651,20.6496533,0.679779385,12.561292535,198.52056084,24.130059676,1.7966899642,0.1553994092,12.250557472,15.709193137,107.15088794,33.436147717
652,6.7171596917,0.4210396534,11.579275158,125.99855168,10.321878682,1.5618762942,0.0010565072,16.270409449,13.170458176,174.02090129,1.0375318326
653,7.5998800109,1.2301126689,9.2791494607,154.54007752,6.618700196,3.0702043745,395.95434169,12.62484551,14.527825518,278.67433859,24.209205173
654,12.692762574,4.5284228456,10.583984594,76.366664582,12.292958067,9.1103735964,0.0000134845,16.864134129,22.576248046,409.07805658,64.20932894
655,9.660596956,3.2897148681,10.178995265,176.86140088,5.299377718,8.442259127,0.0106497986,13.982390979,18.154686535,221.00895389,47.418258118
656,18.144032021,5.6837907588,14.288533996,53.768845057,19.950971463,13.199100117,0.0766858833,16.679535683,23.008822563,212.33514584,61.798627761
657,11.983212463,0.1071527888,9.7194865973,76.250677128,8.862240006,0.7273173523,0.1283717178,17.040048718,18.712182901,125.89645172,28.231209678
658,7.2047741039,5.4192952307,14.133113357,129.79329231,-1.251192978,12.283899084,0.0013383448,13.993882483,22.978956011,232.34233685,75.518863332
659,14.142910786,0.4047703337,5.451172353,109.46529118,17.267924804,1.7118747656,1.5318012974,16.229473571,18.14033017,243.75647834,19.089399169
660,10.705327036,0.1940074782,12.911984547,118.313063,14.915881517,0.6572716951,0.813141083,17.308919973,18.775561192,241.30408209,23.155246909
661,2.6285044006,0.008045216,14.923527813,49.149809983,-0.352722143,1.7177937877,0.1028453807,11.994015736,11.032164012,243.5757635,6.5794332811
662,1.6607520876,0.074467452,13.655571732,95.614668952,-0.719762658,0.9267232687,4.4936188997,11.308972467,11.698242478,132.37769968,10.505613839
663,2.2791979044,34.954197159,7.1516044075,82.124857335,2.1245424221,70.568455047,0.0001503316,12.696955757,50.055631053,94.487526438,303.78412897
664,7.7304780863,3.4479024472,12.051955362,165.09157424,6.0761685093,7.1693764733,0.7316052811,14.249939604,15.274236519,85.10653837,23.521305666
665,8.2245756169,8.7574324806,8.2327820702,37.007070021,10.503137461,20.253732315,0.108006369,10.091536015,12.233828992,263.4567049,49.035164627
666,2.2541776083,4.5069862583,5.8878394593,68.64518732,3.1124568864,11.888405922,0.9456592107,14.304029962,16.808790621,322.02036997,37.898799829
667,14.676328461,24.182259093,10.24801763,90.55058636,14.615259131,51.031018939,2.9018940497,11.262292993,39.587917412,279.57623066,224.36044463
668,11.076731877,0.13307634,9.9610511097,81.9827362,9.8407744806,0.8797731829,0.0017597559,14.073844532,15.029932154,88.369347616,20.885654336
669,22.819974541,0.0384867886,10.817590275,147.12497976,21.511607518,0.7099144258,0.0001518872,15.647610332,19.659435751,313.56213823,36.871616825
670,8.8540907255,0.6270711649,9.2881040295,129.68810381,12.789352537,1.3086574482,0.0000850012,12.764490311,13.493146248,249.65333213,23.720047084
671,14.568618698,82.26635643,13.767600199,144.81778948,17.003373418,164.79988979,0.4476993315,13.302328018,95.946528359,251.79095738,672.97527106
672,14.114223578,0.0456617269,14.015954653,96.465400244,18.113427743,1.965403745,2.3233893271,11.296947707,9.0159649596,315.2925357,1.4805068934
673,10.274572605,0.0136380844,12.421111952,115.38360886,10.257368985,0.8451479211,1771.2942337,13.097174929,9.5948845471,30.58254323,-4.180130759
674,10.89410867,0.0146160688,13.072154316,133.62904285,11.188957646,0.4352071425,9.608457309,14.98632049,18.9923906,132.67368228,32.671921542
675,10.702493757,0.1370860832,11.458854688,71.161639119,8.5985693547,0.8110261484,0.0454901346,11.553679627,13.750586337,285.4074561,19.865878446
676,16.030279947,0.6891423449,8.8614669367,59.026158472,17.092603147,1.5827807818,46.057373355,16.456659916,18.426864245,236.39525531,27.568989891
677,2.5621564032,2.9399170047,8.064929714,45.830608931,1.6542407898,9.3081540898,0.1011727578,10.548398428,12.453126585,211.62143502,23.951908658
678,8.751978697,1.1963776638,7.9964747666,111.92139289,12.323809886,3.8388110745,0.0087158377,10.866968368,15.110051156,50.741068068,34.268532751
679,10.109610037,231.30476757,9.8441073414,112.94652426,10.761998094,462.74949111,0.8395568367,13.73571117,247.24444362,202.32729989,1873.0292076
680,5.4553867663,0.565353272,13.145074676,109.081096,9.033731303,4.3675021302,0.0040740025,10.353194326,10.006291847,98.740511121,10.713025635
681,2.2947493021,1.4007111769,8.5828626499,122.54217081,4.5226603328,5.3547813518,2.1387053E-6,13.150113849,14.480302285,130.80968103,26.264773096
682,7.6146278171,0.0525509086,7.8971469788,155.37132864,1.90603236,0.2325023997,4.3594453449,13.588843828,12.223244757,208.23651724,5.1042784678
683,6.5687024961,1.4591674852,6.2196897116,122.99846479,8.1146148732,3.2403983567,0.0703904802,13.590666426,14.522398656,158.76640696,21.442963315
684,9.0891868332,0.0506138865,12.326243328,173.71106466,9.0525089029,0.2386377417,0.0000432009,15.262157975,18.045061679,247.35722744,25.949898859
685,7.4787945483,0.0321972022,10.234923617,117.07070944,7.2818723394,1.7149275833,137.47329715,15.055517084,15.110389655,214.75453543,15.918092436
686,9.979641771,9.9261286707,12.977133956,47.656557036,9.7683597741,20.24297688,0.1500322776,15.752998966,24.627019896,160.9078248,91.1384543
687,6.0942003899,4.7388592388,9.7912061237,63.457328177,6.6719575427,9.6242711989,0.0002967535,11.875678488,17.705673398,104.62625983,54.851553248
688,8.6547160513,1.178742053,9.3328718908,79.965864171,16.316589856,2.5198906415,1.4070846459,14.181566985,14.014370817,182.33082883,16.776396848
689,5.9577449215,1.2002364549,8.301650385,105.74718415,1.3347455094,3.0497472322,0.3535523494,11.966843528,14.694475474,107.67489576,29.720207433
690,5.9278300937,3.1892853366,8.2085725075,90.100608129,10.715422559,7.1995247058,103.78682703,17.083246119,18.702893718,216.17197215,36.537123318
691,12.017541895,0.057562032,12.326244184,29.502633204,6.267094493,0.921468731,0.0322569575,13.912373966,13.677576381,78.810567305,8.9137262286
692,11.103746642,0.0888625562,7.4822704599,80.871255538,9.0191057679,3.3607534634,0.0738463848,13.075019443,12.83770816,201.11329567,12.279252582
693,10.168476798,52.317370881,12.246817088,50.476361387,5.926321734,105.05962819,17.105433938,13.002263715,64.864696125,97.88192721,430.76082452
694,-0.709227285,4.0480023251,7.4916055531,63.963321476,-0.060000536,11.244950861,0.0021900766,15.234773333,19.937238095,124.27143191,52.085458261
695,13.415233643,16.100567419,8.3730522,24.432091766,13.213102003,32.576945169,29.608980665,12.699557101,29.810717275,278.48147009,145.49639738
696,10.267246382,10.662481851,6.2780026678,16.260907584,5.5199791228,22.814548129,1.7874135126,14.778501379,24.575690996,261.60468554,96.13814469
697,11.430767726,0.0094395038,6.198783266,74.63900353,13.264785022,0.305227038,0.0746063167,17.982160669,13.820077292,152.22598976,-0.913628857
698,13.537701041,2.1774464755,12.872052611,156.94049322,13.726801983,4.884005603,0.8431857495,12.499763669,12.200690519,220.56125907,11.597843729
699,4.8878329268,0.03730556,11.859195752,146.76698549,-1.570479237,1.5322407437,0.0018670546,11.238939394,11.508618242,210.55524595,11.301089324
700,1.422534742,0.5005057362,9.5217632477,66.965633884,2.2491365743,2.6361249162,2.5193540612,10.425864555,8.6201140289,238.07513357,1.5859744904
701,7.7622003908,1.2976717146,11.532940793,123.97188869,14.186442086,2.8309450802,0.068161076,13.074745973,15.772850113,360.80234482,23.956298606
702,8.7922366534,0.003717429,8.6773413716,77.778787958,5.7276006709,0.0670471605,39.497141714,10.347983647,6.853589213,145.24938028,-4.850950656
703,9.6952445146,128.93441845,5.7474291375,151.48835022,11.560342767,258.27357752,0.0041968939,10.807951261,141.75790679,-39.42864257,1050.078361
704,16.578210683,2.096970154,5.0283758203,113.01296258,14.805337893,4.570467124,31.273126393,10.922940959,13.860118192,141.51434784,34.7140654
705,9.8258483721,0.6702344986,14.482674668,120.33538488,3.9842375206,2.0292523957,1.6843699137,16.993299987,15.889791855,126.01167522,18.962219815
706,11.39747271,122.98097882,7.4271038745,50.70881745,13.473462068,248.02353501,5729.5330089,15.086314029,140.13525148,201.27541573,1010.1779705
707,14.169934159,3.1977105563,13.66134426,88.414511045,17.965811085,6.6177535116,578.23782035,10.180713356,11.539304902,233.57137646,29.797117618
708,2.0632826017,4.1729723471,14.859691928,103.80433612,4.6743548944,10.177860759,0.7446453166,13.598718652,19.302717352,64.833990538,53.95729226
709,11.153325403,0.5874807094,7.8088472331,14.433077256,9.2392210134,1.8352432077,0.0025103107,16.705391492,13.682735251,170.3848319,0.080771006
710,10.630523893,2.6927872323,5.5200052124,109.44823998,8.7064480858,5.6322743639,0.0379001051,15.698560706,17.881110639,359.07314618,35.10795503
711,14.322915767,0.152041049,14.356093332,84.443950723,14.829038149,1.8566166462,16.085186075,17.95503306,18.404735283,141.78467851,16.774878952
712,7.7562498719,0.4726730108,6.2443230028,25.423702976,10.169409418,1.4972419074,399.56761673,16.905499961,16.860490947,263.52423905,20.085007505
713,8.7431794805,6.6521527164,13.074392955,120.11337914,11.491176567,13.855917684,1.3607098585,11.831081354,15.772879661,244.99543446,52.808170518
714,7.112223511,135.73761362,9.9290221207,94.407608526,11.511996691,272.03108544,0.3318025967,16.856083389,151.66233278,60.303199182,1103.2500146
715,4.8177816142,1048.1824091,13.777487967,151.62001643,0.5040409054,2098.7668745,1.721373205,10.372598291,1057.2958643,169.70878095,8390.5019271
716,3.0838917421,1.4878338873,13.286795401,87.211539467,3.0605673542,3.1438292119,0.2846944936,12.030420625,12.742244862,258.90151233,15.953205648
717,13.695694762,1.6601484728,8.4988800918,91.248458332,15.1891046,3.5966998622,0.0190974117,17.718272764,20.071656725,198.70700018,35.340285201
718,6.4390870479,2.9411409381,12.14574776,141.6785469,4.3330915164,6.834656199,2.0766244428,15.864199894,17.635381111,239.42167223,32.882763935
719,12.81482699,1.0396045838,11.655296919,105.8172297,12.484788646,2.713471292,0.0003843424,10.460674685,12.274169599,-2.829872773,19.323057239
720,20.933701706,1.1516356919,5.5074611355,-12.97158858,20.992487823,3.4269906975,2.7436965357,17.324437037,15.158792145,259.93312963,7.5513607623
721,13.564837155,1.1886411698,7.1393908151,45.281482044,14.225515605,4.5222909558,0.7644735339,11.868913834,16.289907763,77.450842397,37.308050543
722,9.8547895719,3.778841367,14.625757257,3.292563051,9.6265749058,8.5937937567,0.0072217421,14.653504903,18.437183258,361.69135583,45.762956994
723,3.2482864131,0.1045664661,14.324442409,103.34641913,0.4304450877,1.6547628202,0.1517437091,16.891543816,20.429403377,224.03798126,35.964321364
724,21.50519442,109.17162649,14.828366651,1.2985660184,19.023341735,218.70642218,4.1143846444,14.65971108,123.28355063,188.77983295,886.83148651
725,7.0601158646,1.2554781939,7.5964748033,68.254635221,10.522610322,2.6188471761,4.7517124151,10.784814574,13.696744058,81.654801757,31.360817818
726,7.294213253,0.5699506241,9.2131784997,100.45791239,2.6542716114,4.0823898192,0.9506276911,15.976111597,12.424098776,51.549875076,3.0539938651
727,14.901463,3.569149012,8.7724937144,121.90496983,19.613729533,7.228495069,1.1471439805,15.489304143,19.619253492,212.31088007,47.339028275
728,9.283878341,10.292083564,11.88003193,117.97159311,9.446534369,22.082338857,6.893483767,13.022666389,25.812334823,244.29140787,106.60390709
729,9.7685928723,0.0092107003,5.1582155703,126.37921346,11.694328679,1.4333211932,3.5667985086,13.436679492,13.756577384,353.84089326,16.957347842
730,13.615445316,0.9936397843,10.346068277,103.3211715,13.009475424,6.1740316783,0.241482835,17.35107873,17.518324801,232.76328085,20.770056193
731,11.855658368,30.499186769,9.2032153971,95.765866864,11.488328615,64.186826096,0.152394668,13.236307142,43.232250785,230.04378229,251.07833753
732,4.3045496487,0.5536531812,8.4822114992,97.842083055,9.4031658127,1.8286478012,1.1664881128,12.10632486,11.523194952,382.88303842,6.1852368317
733,22.414732545,0.3048250209,6.2102327129,126.97291604,18.899072246,3.0250801786,0.0077997479,10.170019016,14.21462079,342.30571521,33.434544572
734,8.2591541,0.0190146382,8.926676644,79.668579444,9.3728176213,0.6188098451,0.0026912397,13.90968922,14.14639936,268.04783151,17.724958856
735,19.247022326,16.185701111,14.214642117,58.164678491,14.316533995,32.373221812,0.6750524152,14.052539727,27.442167029,251.21318749,129.92686868
736,11.36457649,0.1694973504,8.5277253778,173.23178798,8.3741464766,0.7669498147,2.4167869548,15.156569621,15.501506794,125.34218005,15.410723243
737,12.204993832,10.073661727,6.6597631628,78.900009136,14.438946508,22.332965814,0.3187943199,13.401898646,24.386115412,115.49421421,94.185711376
738,14.644231572,0.0224327447,13.004381083,69.60995911,11.184146516,0.3706308411,0.4411662446,15.890055208,13.957820461,172.09523657,5.9559362748
739,2.681108264,1.4255808145,7.7621166654,63.599106888,7.2854676533,4.5320158764,0.0157126325,17.841373064,19.906742655,268.20435833,42.689750229
740,10.46696518,0.2947518547,14.30266011,23.610837626,13.291734618,0.7215722442,0.0325311495,14.620944759,15.158421243,323.00192777,21.677851791
741,17.129551814,0.782311588,7.8797571747,84.285230047,18.882391844,1.8899155447,0.0002527092,16.91818751,20.071218414,319.19737755,35.537111739
742,9.1444948787,0.0739742894,6.6329152377,101.95930418,8.1102947295,1.6953694536,2.6382284375,12.208953322,12.634955166,310.33835713,10.867353725
743,16.502618425,207.15832757,6.0147215058,52.724120988,17.6806756,414.70733768,0.2136421427,13.793372976,222.68931142,230.68589996,1679.0016343
744,-0.624317996,59.259820001,6.8760001109,163.79075999,0.2540883964,118.75643393,0.0535485867,14.755084595,72.135148767,218.56635917,481.27201605
745,15.000981067,5.3568136608,11.136739643,93.711950809,13.189379089,11.073567191,0.3982537302,15.063529352,20.37356467,279.68004979,58.480582756
746,16.538209361,6.5124373041,8.3498576485,33.971935223,17.734415687,13.504196239,3.0001454727,10.956918393,17.259911576,324.21176816,58.486002184
747,0.5389894485,20.631240801,6.6223101931,45.97831233,2.0958343324,41.541768194,0.0002480508,10.316020895,27.188493291,196.41294494,155.37488841
748,10.577482913,0.3135236922,6.7557087363,67.945235413,9.1367649125,1.3711648369,0.0239681482,10.755408559,9.3762883439,293.18046808,5.4129997812
749,4.7601754137,0.0001156194,9.2418643759,141.11856176,6.0674354244,0.3217877343,27.494608565,10.192430232,9.5299791291,251.55286332,3.6548217092
750,7.2474801262,0.12024566,7.3711586568,141.91024132,7.8543611699,3.3195766838,105.40730417,15.713827508,15.935771351,267.75907241,16.580064395
751,16.239235644,0.807281037,6.5494276358,-28.20638221,15.270954036,1.6626106804,0.8712930053,17.136393845,20.23455901,-63.33379524,39.324703174
752,12.803719355,1.7980912133,13.403231608,125.68021548,12.174411016,3.9826895983,28.225306923,17.693323001,23.818253819,115.94447557,56.582111531
753,16.330805006,27.986021367,12.006660801,111.95732394,19.330923344,57.428204834,3.8799688595,16.133785642,44.519444717,302.69857234,240.11014188
754,9.7811755658,0.0335359301,14.498151745,104.49932975,9.5913288752,0.298524638,0.0113782537,13.395102719,15.964430158,214.1803863,27.755450251
755,13.200072018,0.7620148672,6.5032664135,38.699474217,11.152845283,2.7849894471,1.3089632346,16.833833347,17.439953965,156.3329749,25.506973925
756,5.3202935877,78.53417527,13.512566592,173.69184131,11.227420024,157.42381087,0.7144645319,14.422639014,95.847246523,284.56611281,659.05750005
757,8.8197219904,48.020329151,5.7861827038,72.44537527,4.8815440159,96.647934736,23.005020247,14.132830547,60.470295877,201.67586011,388.68868695
758,14.301803023,17.277759377,5.3054213432,95.134282706,14.371798764,35.654054539,0.0010890772,17.824046831,37.35764526,187.1463616,165.37185402
759,15.522533975,397.95771177,12.414712835,168.38768956,18.303752398,797.63653786,492.18496505,14.973187155,413.318909,127.63425358,3199.2571105
760,13.1502055,25.064961693,10.332850057,134.67819144,11.645770017,51.590559036,24.378834909,14.637720717,39.312178113,266.97003743,212.61866959
761,15.205864423,172.97074586,9.7275463421,50.55486828,20.839660688,350.80753151,0.2007797062,17.620970089,190.11451238,44.853426827,1399.6000219
762,14.520292503,0.9416197319,6.421815423,78.197132605,12.16098988,3.4654215392,0.0007342221,15.042878563,18.528919023,152.17981794,35.236329486
763,16.257381969,0.0055368935,9.9356854637,175.69935019,15.489027551,0.903754586,0.0144040968,16.993960928,13.594877471,299.36983979,0.8427699965
764,11.035773926,0.8172342761,12.435023634,72.572056364,14.376131366,2.9061042432,0.2482407243,12.061431107,14.157076074,92.634161681,21.823374867
765,10.608819966,13.740694193,10.7809315,122.55078153,10.306746863,28.566673022,2.0912125573,13.255414987,24.331240185,178.65456351,108.18626772
766,13.996560241,155.3146111,5.0475773821,-6.93768903,14.085015261,311.13592144,1.849459223,10.489443712,164.49542098,-31.58519857,1249.472166
767,10.533066506,7.9458090957,12.654943675,66.302042606,7.2076436581,16.675011563,0.1001122742,14.917523941,19.897758551,204.82597406,65.247658443
768,12.753757213,4.4838570565,13.380776475,62.791409449,11.050428444,9.0047585424,1225.6228805,14.326482499,16.345279443,32.657268568,35.99617921
769,5.7240866116,0.7430056974,7.5083481718,148.5095486,7.0055651533,4.944250664,35.012178878,15.273262522,16.807456521,137.49986796,23.040513996
770,13.041136066,0.0622149775,10.618745329,74.732462881,16.533890891,4.8618759899,0.0011260636,10.633026067,13.864521909,65.20002142,27.215194948
771,-3.481239323,0.0528490927,11.072670541,53.110085678,-7.180384273,3.0329327635,0.1872382654,10.935800542,11.390849305,250.24222844,8.7661257738
772,13.768577853,59.46396766,9.3570899425,167.75423179,17.875504936,119.51451439,0.9135033198,17.381942481,77.601595678,117.11135419,495.07574067
773,12.72157223,7.465109339,8.2866874818,41.548799958,7.1941412935,15.22502736,5.6018200502,10.25824301,15.642285227,283.15857826,58.562418027
774,7.250590879,0.044600566,13.358191149,181.52260015,14.495569752,1.9132798657,1.4532275263,14.408615528,18.531849036,102.71344543,31.09129877
775,3.0352204238,8.5002651887,9.3221529873,181.4833099,4.8014767497,18.241889545,0.027180748,17.134117294,27.713010799,279.91941922,96.195812831
776,8.2026232339,0.0085991828,10.266128571,125.75458639,7.2682514429,1.0180240361,256.17809103,10.935117204,12.154641379,229.83911066,18.772082074
777,10.644255892,0.019644161,6.9167070239,99.337484218,7.9765275837,0.4353059741,770.98037866,17.9240027,17.498302379,113.55733891,12.246561028
